#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 03 30 05 00  50  9.0 12.0   1.6    10    MM  MM 1025.9   0.5   0.8    MM   MM -1.9    MM
2014 03 30 04 00  50  9.0 11.0   1.7     9    MM  MM 1026.3   0.5   0.8    MM   MM -1.1    MM
2014 03 30 03 00  60  8.0 10.0   1.7     9    MM  MM 1027.1   0.9   0.8    MM   MM +0.4    MM
2014 03 30 02 00  70  6.0  7.0   1.8    10    MM  MM 1027.8   1.4   0.9    MM   MM +1.9    MM
2014 03 30 01 00  70  5.0  7.0   1.7     8    MM  MM 1027.4   1.9   1.0    MM   MM +2.4    MM
2014 03 30 00 00  80  5.0  6.0   1.9     9    MM  MM 1026.7   2.9   1.3    MM   MM +2.6    MM
2014 03 29 23 00  40  3.0  5.0   2.2    10    MM  MM 1025.9   3.5   1.4    MM   MM +1.5    MM
2014 03 29 22 00 140  2.0  3.0   2.2    10    MM  MM 1025.0   3.0   1.6    MM   MM +0.7    MM
2014 03 29 21 00 190  2.0  3.0   2.4    10    MM  MM 1024.1   6.3   1.8    MM   MM +0.1    MM
2014 03 29 20 00 260  0.0  1.0   2.5     9    MM  MM 1024.4   5.5   2.0    MM   MM +0.3    MM
2014 03 29 19 00 310  3.0  4.0   2.5    10    MM  MM 1024.3   5.5   1.9    MM   MM +0.6    MM
2014 03 29 18 00 310  3.0  4.0   2.4    10    MM  MM 1024.0   5.4   1.7    MM   MM +1.0    MM
2014 03 29 17 00 330  3.0  4.0   2.4     9    MM  MM 1024.1   4.8   1.5    MM   MM +1.6    MM
2014 03 29 16 00 310  2.0  3.0   2.5    10    MM  MM 1023.7   4.4   1.2    MM   MM +2.3    MM
2014 03 29 15 00 330  4.0  5.0   2.3     8    MM  MM 1023.0   4.2   1.0    MM   MM +2.8    MM
2014 03 29 14 00 280  2.0  3.0   2.3     9    MM  MM 1022.5   4.6   0.9    MM   MM +3.8    MM
2014 03 29 13 00 250  3.0  3.0   2.2     9    MM  MM 1021.4   3.0   0.8    MM   MM +3.6    MM
2014 03 29 12 00 240  4.0  6.0   2.2     8    MM  MM 1020.2   2.0   0.8    MM   MM +2.9    MM
2014 03 29 11 00 240  6.0  7.0   2.1     9    MM  MM 1018.7   2.2   0.8    MM   MM +2.9    MM
2014 03 29 10 00 240  5.0  6.0   2.4     9    MM  MM 1017.8   2.3   0.8    MM   MM +2.4    MM
2014 03 29 09 00 250  5.0  6.0   2.7     9    MM  MM 1017.3   2.6   0.8    MM   MM +1.9    MM
2014 03 29 08 00 240  8.0 10.0   2.8     9    MM  MM 1015.8   3.0   0.8    MM   MM +0.4    MM
2014 03 29 07 00 230 10.0 13.0   3.0     8    MM  MM 1015.4   3.6   0.8    MM   MM -0.2    MM
2014 03 29 06 00 230 12.0 14.0   2.7     8    MM  MM 1015.4   3.8   0.8    MM   MM -0.7    MM
2014 03 29 05 00 230 13.0 16.0   2.8     8    MM  MM 1015.4   4.4   0.8    MM   MM -0.4    MM
2014 03 29 04 00 230 12.0 15.0   2.4     7    MM  MM 1015.6   4.3   0.8    MM   MM -1.1    MM
2014 03 29 03 00 230 12.0 14.0   2.8     7    MM  MM 1016.1   4.3   0.8    MM   MM -1.4    MM
2014 03 29 02 00 220 14.0 17.0   2.6     7    MM  MM 1015.8   5.0   0.8    MM   MM -2.6    MM
2014 03 29 01 00 220 13.0 16.0   2.3     7    MM  MM 1016.7   4.8   0.8    MM   MM -2.1    MM
2014 03 29 00 00 220 10.0 12.0   1.8     6    MM  MM 1017.5   4.7   0.8    MM   MM -2.0    MM
2014 03 28 23 00 220  9.0 10.0   1.5    10    MM  MM 1018.4   4.0   0.8    MM   MM -1.7    MM
2014 03 28 22 00 210  8.0 10.0   1.4     9    MM  MM 1018.8   3.8   0.8    MM   MM -2.3    MM
2014 03 28 21 00 200  7.0  9.0   1.3    10    MM  MM 1019.5   3.3   0.8    MM   MM -3.0    MM
2014 03 28 20 00 190  7.0  8.0   1.4    10    MM  MM 1020.1   2.9   0.8    MM   MM -3.8    MM
2014 03 28 19 00 200  8.0  9.0   1.4     8    MM  MM 1021.1   3.0   0.8    MM   MM -4.2    MM
2014 03 28 18 00 190  6.0  8.0   1.2     9    MM  MM 1022.5   2.2   0.8    MM   MM -3.7    MM
2014 03 28 17 00 190  7.0  8.0   1.2    10    MM  MM 1023.9   2.0   0.8    MM   MM -2.4    MM
2014 03 28 16 00 190  6.0  7.0   1.2     9    MM  MM 1025.3   1.6   0.8    MM   MM -1.2    MM
2014 03 28 15 00 200  6.0  7.0   1.2    10    MM  MM 1026.2   1.6   0.8    MM   MM -0.4    MM
2014 03 28 14 00 180  5.0  5.0   1.2    10    MM  MM 1026.3   1.2   0.8    MM   MM -0.4    MM
2014 03 28 13 00 200  5.0  6.0   1.4    10    MM  MM 1026.5   1.0   0.7    MM   MM +0.1    MM
2014 03 28 12 00 240  2.0  4.0   1.3    10    MM  MM 1026.6   0.9   0.7    MM   MM +0.6    MM
2014 03 28 11 00 250  5.0  6.0   1.4    11    MM  MM 1026.7   0.7   0.6    MM   MM +1.4    MM
2014 03 28 10 00 250  4.0  5.0   1.4    11    MM  MM 1026.4   0.3   0.6    MM   MM +1.2    MM
2014 03 28 09 00 250  5.0  6.0   1.6    10    MM  MM 1026.0  -0.3   0.6    MM   MM +1.1    MM
2014 03 28 08 00 260  6.0  7.0   1.6    11    MM  MM 1025.3  -0.7   0.6    MM   MM +0.6    MM
2014 03 28 07 00 260  7.0  9.0   1.7    11    MM  MM 1025.2  -0.7   0.6    MM   MM +1.1    MM
2014 03 28 06 00 270  8.0  9.0   1.6    12    MM  MM 1024.9  -0.6   0.6    MM   MM +1.5    MM
2014 03 28 05 00 260  8.0 10.0   1.6    11    MM  MM 1024.7  -0.4   0.6    MM   MM +2.1    MM
2014 03 28 04 00 260  9.0 11.0   1.6    11    MM  MM 1024.1  -0.2   0.6    MM   MM +2.4    MM
2014 03 28 03 00 270 10.0 12.0   1.6    12    MM  MM 1023.4   0.0   0.6    MM   MM +3.0    MM
2014 03 28 02 00 260 10.0 12.0   1.4    12    MM  MM 1022.6  -0.1   0.6    MM   MM +3.5    MM
2014 03 28 01 00 270  9.0 10.0   1.6    12    MM  MM 1021.7  -0.3   0.6    MM   MM +4.4    MM
2014 03 28 00 00 270 10.0 12.0   1.8    13    MM  MM 1020.4  -0.3   0.7    MM   MM +4.7    MM
2014 03 27 23 00 270 11.0 14.0   1.8    14    MM  MM 1019.1  -0.3   0.7    MM   MM +5.0    MM
2014 03 27 22 00 280 11.0 14.0   1.9    12    MM  MM 1017.3   0.2   0.7    MM   MM +4.1    MM
2014 03 27 21 00 280 12.0 16.0   2.0    13    MM  MM 1015.7   0.1   0.7    MM   MM +4.3    MM
2014 03 27 20 00 290 14.0 18.0   2.1    13    MM  MM 1014.1  -0.2   0.8    MM   MM +3.9    MM
2014 03 27 19 00 280 13.0 16.0   2.1    15    MM  MM 1013.2  -0.6   0.8    MM   MM +4.2    MM
2014 03 27 18 00 290 14.0 18.0   2.2    15    MM  MM 1011.4  -0.9   0.9    MM   MM +3.8    MM
2014 03 27 17 00 300 14.0 18.0   2.3    14    MM  MM 1010.2  -0.9   0.9    MM   MM +4.2    MM
2014 03 27 16 00 290 14.0 18.0   2.3    15    MM  MM 1009.0  -1.3   1.0    MM   MM +4.6    MM
2014 03 27 15 00 300 13.0 16.0   2.5    15    MM  MM 1007.6  -1.5   1.0    MM   MM +4.9    MM
2014 03 27 14 00 290 14.0 19.0   2.6    14    MM  MM 1006.0  -1.8   1.0    MM   MM +5.3    MM
2014 03 27 13 00 300 15.0 19.0   3.0    15    MM  MM 1004.4  -1.9   1.0    MM   MM +6.4    MM
2014 03 27 12 00 290 15.0 20.0   3.7    15    MM  MM 1002.7  -2.4   0.9    MM   MM +7.4    MM
2014 03 27 11 00 300 14.0 17.0   3.8    15    MM  MM 1000.7  -2.6   0.9    MM   MM +8.7    MM
2014 03 27 10 00 300 14.0 19.0   3.8    16    MM  MM  998.0  -2.7   0.9    MM   MM +9.5    MM
2014 03 27 09 00 300 15.0 22.0   4.6    16    MM  MM  995.3  -3.0   0.9    MM   MM +11.2    MM
2014 03 27 08 00 310 17.0 23.0   4.0    16    MM  MM  992.0  -3.3   0.9    MM   MM +12.3    MM
2014 03 27 07 00 300 17.0 22.0   4.4    15    MM  MM  988.5  -3.3   0.9    MM   MM   MM    MM
2014 03 27 06 00 310 18.0 23.0   4.5    14    MM  MM  984.1  -2.9   1.0    MM   MM +11.6    MM
2014 03 27 05 00 320 18.0 24.0   4.7    15    MM  MM  979.7  -2.9   1.0    MM   MM   MM    MM
2014 03 27 03 00 330 19.0 27.0   4.7    14    MM  MM  972.5  -3.2   1.0    MM   MM +2.8    MM
2014 03 27 00 00 340 15.0 22.0   6.1    14    MM  MM  969.7  -1.2   1.0    MM   MM   MM    MM
2014 03 26 23 00 350 14.0   MM    MM    MM    MM  MM  969.2  -0.1    MM    MM   MM -4.4    MM
2014 03 26 22 00   0 13.0 17.0   5.9    13    MM  MM  969.9   0.4   0.9    MM   MM -5.9    MM
2014 03 26 20 00  30 15.0 19.0   6.4    12    MM  MM  973.6   0.4   1.0    MM   MM -9.2    MM
2014 03 26 19 00  40 20.0 28.0   7.0    11    MM  MM  975.8   0.8   0.8    MM   MM -10.6    MM
2014 03 26 18 00  60 23.0 29.0   7.2    11    MM  MM  978.4   0.3   0.4    MM   MM -14.5    MM
2014 03 26 17 00  60 21.0 27.0   6.1     9    MM  MM  982.8  -0.3   0.4    MM   MM -15.7    MM
2014 03 26 16 00  40 22.0 29.0   5.4     9    MM  MM  986.4  -1.4   0.4    MM   MM -16.6    MM
2014 03 26 15 00  40 21.0 28.0   5.1     8    MM  MM  992.9  -1.9   0.4    MM   MM -13.4    MM
2014 03 26 14 00  60 20.0 24.0   4.5     7    MM  MM  998.5  -1.7   0.3    MM   MM -12.3    MM
2014 03 26 13 00  50 19.0 24.0   3.8     7    MM  MM 1003.0  -1.8   0.3    MM   MM -9.7    MM
2014 03 26 12 00  50 18.0 22.0   2.7     7    MM  MM 1006.3  -1.6   0.3    MM   MM -8.1    MM
2014 03 26 11 00  60 14.0 18.0   2.1     6    MM  MM 1010.8  -0.8   0.3    MM   MM -5.6    MM
2014 03 26 10 00  70 13.0 16.0   1.6     5    MM  MM 1012.7  -0.6   0.2    MM   MM -3.4    MM
2014 03 26 09 00  90 12.0 14.0   1.4     4    MM  MM 1014.4  -0.7   0.2    MM   MM -4.7    MM
2014 03 26 08 00 100 11.0 13.0   1.1     4    MM  MM 1016.4  -0.9   0.3    MM   MM -4.6    MM
2014 03 26 07 00 100 10.0 13.0   0.8     3    MM  MM 1016.1  -1.0   0.2    MM   MM -6.3    MM
2014 03 26 06 00 100  8.0  9.0   0.8     3    MM  MM 1019.1  -1.1   0.2    MM   MM -4.0    MM
2014 03 26 05 00 130  7.0  9.0   0.7    10    MM  MM 1021.0  -1.2   0.3    MM   MM -2.4    MM
2014 03 26 04 00 150  7.0  9.0   0.6    10    MM  MM 1022.4  -1.5   0.3    MM   MM -0.8    MM
2014 03 26 03 00 150  5.0  6.0   0.6     4    MM  MM 1023.1  -1.8   0.3    MM   MM +0.2    MM
2014 03 26 02 00 170  5.0  6.0   0.7    10    MM  MM 1023.4  -2.0   0.4    MM   MM +1.2    MM
2014 03 26 01 00 190  5.0  7.0   0.7     4    MM  MM 1023.2  -2.1   0.4    MM   MM +1.0    MM
2014 03 26 00 00 200  5.0  6.0   0.7     4    MM  MM 1022.9  -2.2   0.4    MM   MM +0.9    MM
2014 03 25 23 00 210  6.0  7.0   0.6     4    MM  MM 1022.2  -2.5   0.4    MM   MM +0.4    MM
2014 03 25 22 00 220  6.0  7.0   0.7    10    MM  MM 1022.2  -2.6   0.5    MM   MM +0.5    MM
2014 03 25 21 00 210  6.0  8.0   0.8     4    MM  MM 1022.0  -2.8   0.5    MM   MM +1.2    MM
2014 03 25 20 00 210  8.0 11.0   0.8     3    MM  MM 1021.8  -3.3   0.5    MM   MM +1.0    MM
2014 03 25 19 00 220  8.0 10.0   0.7    11    MM  MM 1021.7  -3.5   0.5    MM   MM +1.0    MM
2014 03 25 18 00 220  7.0  9.0   0.7     3    MM  MM 1020.8  -4.1   0.5    MM   MM -0.6    MM
2014 03 25 17 00 220  6.0  8.0   0.6    10    MM  MM 1020.8  -4.5   0.5    MM   MM -0.8    MM
2014 03 25 16 00 280  2.0  6.0   0.5    12    MM  MM 1020.7  -4.6   0.5    MM   MM -0.2    MM
2014 03 25 15 00 270  3.0  5.0   0.5    12    MM  MM 1021.4  -5.3   0.4    MM   MM +1.1    MM
2014 03 25 14 00 280  5.0  6.0   0.5    13    MM  MM 1021.6  -6.1   0.3    MM   MM +1.9    MM
2014 03 25 13 00 290  6.0  7.0   0.5     2    MM  MM 1020.9  -6.9   0.4    MM   MM +2.3    MM
2014 03 25 12 00 290  7.0  9.0   0.6     2    MM  MM 1020.3  -7.4   0.5    MM   MM +2.7    MM
2014 03 25 11 00 280  7.0  9.0   0.5     3    MM  MM 1019.7  -7.6   0.4    MM   MM +2.8    MM
2014 03 25 10 00 280  7.0 10.0   0.5     3    MM  MM 1018.6  -8.0   0.5    MM   MM +2.3    MM
2014 03 25 09 00 290  8.0 10.0   0.6     3    MM  MM 1017.6  -8.2   0.7    MM   MM +1.9    MM
2014 03 25 08 00 290  8.0 10.0   0.6     3    MM  MM 1016.9  -8.0   0.7    MM   MM +1.9    MM
2014 03 25 07 00 300  9.0 11.0   0.7     3    MM  MM 1016.3  -7.8   0.7    MM   MM +2.0    MM
2014 03 25 06 00 300  9.0 11.0   0.8     3    MM  MM 1015.7  -7.5   0.8    MM   MM +2.1    MM
2014 03 25 05 00 300 10.0 14.0   0.7     3    MM  MM 1015.0  -6.9   0.8    MM   MM +2.3    MM
2014 03 25 04 00 290 10.0 13.0   0.7     3    MM  MM 1014.3  -6.7   0.8    MM   MM +2.2    MM
2014 03 25 03 00 300  9.0 12.0   0.8     3    MM  MM 1013.6  -6.4   0.8    MM   MM +2.1    MM
2014 03 25 02 00 300 11.0 13.0   0.8     4    MM  MM 1012.7  -6.0   0.8    MM   MM +2.2    MM
2014 03 25 01 00 290 10.0 14.0   0.7     3    MM  MM 1012.1  -5.9   0.8    MM   MM +2.5    MM
2014 03 25 00 00 280 10.0 12.0   0.8    10    MM  MM 1011.5  -5.6   0.8    MM   MM +2.5    MM
2014 03 24 23 00 290  9.0 12.0   0.7     3    MM  MM 1010.5  -5.5   0.8    MM   MM +2.3    MM
2014 03 24 22 00 300  9.0 12.0   0.8     3    MM  MM 1009.6  -5.3   0.9    MM   MM +1.7    MM
2014 03 24 21 00 310  9.0 12.0   0.8     4    MM  MM 1009.0  -5.4   0.9    MM   MM +1.1    MM
2014 03 24 20 00 320 10.0 12.0   0.8    10    MM  MM 1008.2  -5.6   0.9    MM   MM +0.0    MM
2014 03 24 19 00 320 10.0 13.0   0.8     9    MM  MM 1007.9  -6.0   0.9    MM   MM -0.7    MM
2014 03 24 18 00 310  9.0 12.0   0.8    11    MM  MM 1007.9  -6.5   0.8    MM   MM -1.1    MM
2014 03 24 17 00 310 10.0 12.0   0.9    10    MM  MM 1008.2  -7.1   0.8    MM   MM -1.4    MM
2014 03 24 16 00 320  9.0 12.0   1.0    10    MM  MM 1008.6  -7.8   0.9    MM   MM -1.2    MM
2014 03 24 15 00 320  9.0 13.0   1.0    10    MM  MM 1009.0  -8.9   1.0    MM   MM -1.1    MM
2014 03 24 14 00 320  9.0 12.0   1.1    10    MM  MM 1009.6 -10.0   1.0    MM   MM -0.7    MM
2014 03 24 13 00 320 10.0 14.0   1.3    10    MM  MM 1009.8 -10.4   1.1    MM   MM -0.1    MM
2014 03 24 12 00 330 11.0   MM    MM    MM    MM  MM 1010.1 -10.5   1.1    MM   MM +0.6    MM
2014 03 24 11 00 330 10.0 12.0   1.3    10    MM  MM 1010.3 -10.3   1.0    MM   MM   MM    MM
2014 03 24 10 00 330 10.0 13.0   1.5    10    MM  MM 1009.9  -8.9   1.0    MM   MM +1.1    MM
2014 03 24 09 00 330 12.0 14.0   1.5    11    MM  MM 1009.5  -7.9   1.1    MM   MM +0.5    MM
2014 03 24 07 00 340 10.0 12.0   1.6    10    MM  MM 1008.8  -4.1   1.2    MM   MM +0.3    MM
2014 03 24 06 00 340  9.0 11.0   1.6    12    MM  MM 1009.0  -3.1   1.2    MM   MM -0.2    MM
2014 03 24 05 00 330  9.0 12.0   1.5    10    MM  MM 1009.6  -2.2   1.2    MM   MM +0.5    MM
2014 03 24 04 00 340 10.0 12.0   1.5    11    MM  MM 1008.5  -1.1   1.2    MM   MM -0.6    MM
2014 03 24 03 00 340  9.0 11.0   1.5    11    MM  MM 1009.2  -0.1   1.3    MM   MM +0.7    MM
2014 03 24 02 00 290  5.0  7.0   1.7    10    MM  MM 1009.1   0.8   1.3    MM   MM +1.0    MM
2014 03 24 01 00 300  6.0  7.0   1.6    10    MM  MM 1009.1   1.2   1.3    MM   MM +1.1    MM
2014 03 24 00 00 290  3.0  4.0   1.6    10    MM  MM 1008.5   1.3   1.4    MM   MM +1.2    MM
2014 03 23 23 00 310  5.0  6.0   1.8    10    MM  MM 1008.1   1.6   1.4    MM   MM +0.8    MM
2014 03 23 22 00 320  7.0  8.0   1.8     8    MM  MM 1008.0   1.7   1.4    MM   MM +0.4    MM
2014 03 23 21 00 230 10.0 11.0   1.9     8    MM  MM 1007.3   1.7   1.4    MM   MM -1.4    MM
2014 03 23 20 00 230  9.0 11.0   2.0     8    MM  MM 1007.3   1.7   1.4    MM   MM -2.5    MM
2014 03 23 19 00 230  8.0 10.0   1.8     8    MM  MM 1007.6   1.3   1.4    MM   MM -3.1    MM
2014 03 23 18 00 230  7.0  8.0   1.9     9    MM  MM 1008.7   1.0   1.3    MM   MM -2.3    MM
2014 03 23 17 00 240  8.0  9.0   2.0     8    MM  MM 1009.8   0.8   1.2    MM   MM -1.2    MM
2014 03 23 16 00 240  8.0 10.0   2.0    10    MM  MM 1010.7   0.3   1.1    MM   MM -0.7    MM
2014 03 23 15 00 240  9.0 10.0   1.9     9    MM  MM 1011.0   0.0   1.0    MM   MM +0.3    MM
2014 03 23 14 00 240  8.0  9.0   2.1    10    MM  MM 1011.0  -0.2   1.0    MM   MM +0.7    MM
2014 03 23 13 00 260  6.0  8.0   1.9     9    MM  MM 1011.4   0.0   1.0    MM   MM +2.0    MM
2014 03 23 12 00 280  5.0  6.0   1.9     8    MM  MM 1010.7  -0.3   0.9    MM   MM +2.2    MM
2014 03 23 11 00 270  5.0  6.0   1.8     9    MM  MM 1010.3  -0.3   0.8    MM   MM   MM    MM
2014 03 23 10 00 300  6.0  8.0   1.9     8    MM  MM 1009.4  -0.2   0.8    MM   MM +2.7    MM
2014 03 23 09 00 290  8.0 10.0   1.9     8    MM  MM 1008.5   0.4   0.8    MM   MM +2.5    MM
2014 03 23 08 00 290  9.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2014 03 23 07 00 280  8.0 10.0   1.8     7    MM  MM 1006.7   1.6   0.9    MM   MM +3.4    MM
2014 03 23 06 00 270  6.0  8.0   1.8     7    MM  MM 1006.0   1.6   0.9    MM   MM +3.9    MM
2014 03 23 05 00 280  9.0 12.0   1.9     8    MM  MM 1004.7   2.0   0.9    MM   MM +3.0    MM
2014 03 23 04 00 270 11.0 14.0   1.8     8    MM  MM 1003.3   2.2   0.9    MM   MM +0.6    MM
2014 03 23 03 00 260  9.0 10.0   1.6     8    MM  MM 1002.1   2.6   0.9    MM   MM -1.3    MM
2014 03 23 02 00 260  4.0  6.0   1.5     8    MM  MM 1001.7   2.0   0.9    MM   MM -5.6    MM
2014 03 23 01 00 260  4.0  6.0   1.3     8    MM  MM 1002.7   2.4   0.7    MM   MM -5.4    MM
2014 03 23 00 00 120  7.0 10.0   1.4     9    MM  MM 1003.4   0.4   0.5    MM   MM -6.6    MM
2014 03 22 23 00 190  6.0  8.0   1.5     8    MM  MM 1007.3   1.0   0.5    MM   MM -3.8    MM
2014 03 22 22 00 180  7.0  9.0   1.8     8    MM  MM 1008.1   0.9   0.5    MM   MM -3.3    MM
2014 03 22 21 00 210 11.0 14.0   1.6     9    MM  MM 1010.0   1.2   0.5    MM   MM -2.4    MM
2014 03 22 20 00 220 10.0 12.0   1.6     8    MM  MM 1011.1   1.1   0.5    MM   MM -1.9    MM
2014 03 22 19 00 220  8.0 10.0   1.4     9    MM  MM 1011.4   1.0   0.5    MM   MM -1.9    MM
2014 03 22 18 00 220  8.0 10.0   1.6     8    MM  MM 1012.4   0.9   0.6    MM   MM -0.9    MM
2014 03 22 17 00 210  7.0  8.0   1.5     9    MM  MM 1013.0   0.8   0.6    MM   MM -0.1    MM
2014 03 22 16 00 240  8.0 10.0   1.5     9    MM  MM 1013.3   0.9   0.6    MM   MM +0.4    MM
2014 03 22 15 00 240  2.0  6.0   1.5    10    MM  MM 1013.3   1.4   0.6    MM   MM +0.8    MM
2014 03 22 14 00 300  6.0  7.0   1.7     9    MM  MM 1013.1   0.8   0.5    MM   MM +1.0    MM
2014 03 22 13 00 300  8.0 10.0   1.7     9    MM  MM 1012.9   0.3   0.4    MM   MM +2.0    MM
2014 03 22 12 00 300  8.0 10.0   1.8     8    MM  MM 1012.5   0.1   0.3    MM   MM +2.8    MM
2014 03 22 11 00 300  7.0 10.0   1.9     8    MM  MM 1012.1   0.1   0.3    MM   MM +3.2    MM
2014 03 22 10 00 270  7.0  9.0   1.7     8    MM  MM 1010.9   0.1   0.3    MM   MM +2.7    MM
2014 03 22 09 00 280  7.0  8.0   1.7     8    MM  MM 1009.7   0.4   0.4    MM   MM +1.8    MM
2014 03 22 08 00 280  7.0  9.0   1.9     8    MM  MM 1008.9   0.9   0.5    MM   MM +1.3    MM
2014 03 22 07 00 280  7.0  9.0   1.8     9    MM  MM 1008.2   1.2   0.5    MM   MM +1.4    MM
2014 03 22 06 00 280  8.0  9.0   1.8     9    MM  MM 1007.9   1.5   0.6    MM   MM +1.5    MM
2014 03 22 05 00 280  7.0  8.0   1.9     9    MM  MM 1007.6   1.9   0.6    MM   MM +1.5    MM
2014 03 22 04 00 260  6.0  7.0   1.8     8    MM  MM 1006.8   1.9   0.6    MM   MM +1.0    MM
2014 03 22 03 00 260  5.0  6.0   1.9     9    MM  MM 1006.4   1.9   0.8    MM   MM +1.1    MM
2014 03 22 02 00 260  6.0  7.0   1.9    10    MM  MM 1006.1   1.9   0.9    MM   MM +1.3    MM
2014 03 22 01 00 260  6.0  6.0   2.0    10    MM  MM 1005.8   2.1   0.8    MM   MM +1.7    MM
2014 03 22 00 00 260  6.0  8.0   2.0     9    MM  MM 1005.3   2.4   0.8    MM   MM +2.1    MM
2014 03 21 23 00 230  6.0  8.0   2.2    10    MM  MM 1004.8   1.5   0.8    MM   MM +1.9    MM
2014 03 21 22 00 240  7.0  8.0   2.4    10    MM  MM 1004.1   1.8   0.8    MM   MM +1.4    MM
2014 03 21 21 00 240  9.0 11.0   2.5    11    MM  MM 1003.2   1.8   0.8    MM   MM +0.5    MM
2014 03 21 20 00 240 10.0 12.0   2.6     9    MM  MM 1002.9   1.8   0.8    MM   MM +0.0    MM
2014 03 21 19 00 240 11.0 14.0   2.5    10    MM  MM 1002.7   1.9   0.8    MM   MM -0.7    MM
2014 03 21 18 00 220 10.0 12.0   2.6    10    MM  MM 1002.7   1.9   0.8    MM   MM -0.8    MM
2014 03 21 17 00 220 10.0 13.0   2.6    10    MM  MM 1002.9   2.0   0.8    MM   MM -0.8    MM
2014 03 21 16 00 230  9.0 12.0   2.6    10    MM  MM 1003.4   2.0   0.9    MM   MM -0.3    MM
2014 03 21 15 00 230  9.0 11.0   2.7     8    MM  MM 1003.5   1.9   0.9    MM   MM -0.1    MM
2014 03 21 14 00 220  9.0 11.0   2.5     9    MM  MM 1003.7   1.9   0.9    MM   MM +0.2    MM
2014 03 21 13 00 230  9.0 11.0   2.5    10    MM  MM 1003.7   2.1   0.9    MM   MM +0.4    MM
2014 03 21 12 00 230  9.0 11.0   2.6     8    MM  MM 1003.6   2.0   0.9    MM   MM +0.4    MM
2014 03 21 11 00 230  9.0 11.0   2.5     8    MM  MM 1003.5   1.8   0.9    MM   MM +0.4    MM
2014 03 21 10 00 220  7.0 10.0   2.3     9    MM  MM 1003.3   1.6   0.9    MM   MM +0.6    MM
2014 03 21 09 00 220  7.0  8.0   2.4     9    MM  MM 1003.2   1.7   0.9    MM   MM +1.0    MM
2014 03 21 08 00 240  4.0  6.0   2.4     9    MM  MM 1003.1   1.7   0.8    MM   MM +1.6    MM
2014 03 21 07 00 240  6.0  8.0   2.7     9    MM  MM 1002.7   1.9   0.8    MM   MM +1.6    MM
2014 03 21 06 00 240  7.0  9.0   2.7     9    MM  MM 1002.2   2.0   0.7    MM   MM +1.7    MM
2014 03 21 05 00 230  9.0 12.0   3.2    10    MM  MM 1001.5   2.0   0.6    MM   MM +1.3    MM
2014 03 21 04 00 240  8.0 11.0   3.5    10    MM  MM 1001.1   2.5   0.5    MM   MM +0.5    MM
2014 03 21 03 00 230  9.0 11.0   3.6     9    MM  MM 1000.5   1.9   0.5    MM   MM +0.1    MM
2014 03 21 02 00 220  9.0 11.0   4.0    10    MM  MM 1000.2   1.8   0.4    MM   MM -0.6    MM
2014 03 21 01 00 210  8.0  9.0   3.6     8    MM  MM 1000.6   3.0   0.4    MM   MM +0.0    MM
2014 03 21 00 00 170 10.0 13.0   4.0     8    MM  MM 1000.4   3.8   0.5    MM   MM -2.0    MM
2014 03 20 23 00 170 12.0 15.0   3.9     8    MM  MM 1000.8   3.7   0.5    MM   MM -4.3    MM
2014 03 20 22 00 140 16.0   MM   3.8     8    MM  MM 1000.6   3.7   0.5    MM   MM -6.8    MM
2014 03 20 21 00 140 15.0 19.0   3.0     8    MM  MM 1002.4   3.2   0.5    MM   MM -6.9    MM
2014 03 20 20 00 130 13.0 15.0   2.6     7    MM  MM 1005.1   2.5   0.5    MM   MM -5.2    MM
2014 03 20 19 00 130 12.0 14.0   2.3     7    MM  MM 1007.4   2.3   0.5    MM   MM -5.5    MM
2014 03 20 18 00 140 11.0 13.0   2.0     5    MM  MM 1009.3   2.2   0.5    MM   MM -5.1    MM
2014 03 20 17 00 130 11.0 13.0   1.4     5    MM  MM 1010.3   2.0   0.5    MM   MM -6.2    MM
2014 03 20 16 00 120  9.0 11.0   1.1     4    MM  MM 1012.9   1.6   0.5    MM   MM -5.4    MM
2014 03 20 15 00 110  9.0 10.0   1.0     4    MM  MM 1014.4   1.0   0.6    MM   MM -4.6    MM
2014 03 20 14 00 100  8.0  9.0   0.8     8    MM  MM 1016.5   0.9   0.7    MM   MM -3.6    MM
2014 03 20 13 00 100  6.0  8.0   0.7     8    MM  MM 1018.3   0.8   0.7    MM   MM -2.5    MM
2014 03 20 12 00 120  7.0  8.0   0.7     9    MM  MM 1019.0   0.8   0.7    MM   MM -2.4    MM
2014 03 20 11 00 110  6.0  7.0   0.6     8    MM  MM 1020.1   0.4   0.7    MM   MM -1.6    MM
2014 03 20 10 00 120  5.0  6.0   0.6     8    MM  MM 1020.8   0.2   0.6    MM   MM -1.5    MM
2014 03 20 09 00 140  4.0  5.0   0.6     8    MM  MM 1021.4   0.4   0.6    MM   MM -2.1    MM
2014 03 20 08 00 140  5.0  5.0   0.6    10    MM  MM 1021.7   0.2   0.7    MM   MM -2.5    MM
2014 03 20 07 00 130  4.0  5.0   0.5     9    MM  MM 1022.3  -0.1   0.7    MM   MM -2.1    MM
