 Time: 1200  8 Jun 2007 to 1200 10 Jun 2008 (index     1 to   369,   369 lines, 16 depths)
 Index:              1      2      3      4      6      9     11     12     13     16     18     19     20     21     23     24
 Depth(M):           1      5      8     10     15     20     30     32     35     45     80    100    120    150    200    300 QUALITY SOURCE
 YYYYMMDD HHMM     SST   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP   TEMP QQQQQQQQQQQQQQQQ SSSSSSSSSSSSSSSS
 20070608 1200   7.070  7.050  7.050  7.050 -9.999 -9.999  6.990  6.980  6.950  6.630  5.080  5.520  6.160  5.720  4.750  4.270 2222002222222222 5555005555555555
 20070609 1200   7.050  7.040  7.040  7.040  7.030  7.020  6.980  6.970  6.930  6.680  5.270  5.590  6.160  5.760  4.860  4.140 2222222222222222 5555155555555555
 20070610 1200   6.910  6.900  6.900  6.900  6.900  6.900  6.890  6.890  6.890  6.840  5.270  5.600  6.100  5.800  5.000  4.180 2222222222222222 5555155555555555
 20070611 1200   6.950  6.940  6.930  6.930  6.920  6.910  6.890  6.880  6.860  6.800  5.240  5.430  5.940  5.390  4.760  4.320 2222222222222222 5555155555555555
 20070612 1200   6.830  6.820  6.820  6.820  6.810  6.800  6.750  6.740  6.720  6.650  5.110  5.440  5.870  5.310  4.760  4.280 2222222222222222 5555155555555555
 20070613 1200   6.790  6.780  6.770  6.770  6.770  6.760  6.750  6.750  6.730  6.610  4.930  5.370  5.850  5.310  4.740  4.290 2222222222222222 5555155555555555
 20070614 1200   7.070  6.990  6.940  6.880  6.820  6.800  6.780  6.780  6.780  6.720  5.130  5.210  5.230  5.070  4.670  4.300 2222222222222222 5555155555555555
 20070615 1200   7.280  7.230  7.120  7.040  6.890  6.850  6.820  6.820  6.810  6.730  4.920  4.980  4.680  4.760  4.340  4.280 2222222222222222 5555155555555555
 20070616 1200   7.500  7.460  7.350  7.260  6.980  6.900  6.840  6.830  6.810  6.690  4.750  4.630  4.940  4.920  4.320  4.130 2222222222222222 5555155555555555
 20070617 1200   7.590  7.580  7.400  7.270  6.950  6.870  6.770  6.750  6.720  6.620  4.590  4.350  4.550  4.480  4.310  4.120 2222222222222222 5555155555555555
 20070618 1200   7.650  7.640  7.620  7.580  7.130  6.840  6.690  6.680  6.660  6.540  4.640  4.390  4.550  4.520  4.300  4.110 2222222222222222 5555155555555555
 20070619 1200   7.650  7.640  7.620  7.570  7.160  6.900  6.720  6.710  6.690  6.600  4.620  4.480  4.810  4.590  4.300  4.110 2222222222222222 5555155555555555
 20070620 1200   7.450  7.450  7.440  7.440  7.410  7.270  7.000  6.960  6.890  6.680  4.780  4.540  4.760  4.800  4.380  4.120 2222222222222222 5555155555555555
 20070621 1200   7.380  7.370  7.370  7.370  7.360  7.360  7.210  7.140  7.020  6.660  4.850  4.720  4.950  4.850  4.470  4.140 2222222222222222 5555155555555555
 20070622 1200   7.650  7.570  7.520  7.480  7.400  7.370  7.220  7.140  7.020  6.680  4.870  4.970  4.860  4.890  4.440  4.220 2222222222222222 5555155555555555
 20070623 1200   8.030  7.760  7.670  7.620  7.520  7.460  7.350  7.300  7.160  6.720  4.920  4.660  4.840  4.750  4.490  4.250 2222222222222222 5555155555555555
 20070624 1200   8.070  8.050  7.960  7.900  7.760  7.600  7.470  7.420  7.260  6.750  4.770  4.630  4.960  4.740  4.430  4.250 2222222222222222 5555155555555555
 20070625 1200   8.050  8.010  8.000  8.000  8.000  7.950  7.480  7.420  7.280  6.640  4.920  4.750  5.000  4.890  4.500  4.210 2222222222222222 5555155555555555
 20070626 1200   8.590  8.160  8.050  8.020  7.960  7.870  7.540  7.470  7.310  6.600  4.870  4.900  5.020  4.940  4.530  4.200 2222222222222222 5555155555555555
 20070627 1200   8.450  8.380  8.160  8.110  8.020  7.840  7.480  7.380  7.190  6.500  4.860  4.820  5.010  4.910  4.520  4.220 2222222222222222 5555155555555555
 20070628 1200   8.380  8.350  8.340  8.330  8.280  8.060  7.280  7.140  6.910  6.560  4.490  4.260  4.820  4.860  4.530  4.220 2222222222222222 5555155555555555
 20070629 1200   8.690  8.490  8.390  8.360  8.240  7.960  7.270  7.130  6.920  6.570  4.520  4.400  4.850  4.860  4.480  4.200 2222222222222222 5555155555555555
 20070630 1200   8.890  8.770  8.480  8.370  8.260  8.080  7.390  7.290  7.140  6.620  4.570  4.420  4.700  4.800  4.450  4.160 2222222222222222 5555155555555555
 20070701 1200   9.110  9.080  8.730  8.540  8.310  8.150  7.380  7.280  7.090  6.630  4.530  4.380  4.660  4.790  4.490  4.170 2222222222222222 5555155555555555
 20070702 1200   9.080  9.070  9.050  9.010  8.630  8.120  7.230  7.110  6.940  6.600  4.490  4.350  4.540  4.740  4.500  4.170 2222222222222222 5555155555555555
 20070703 1200   9.200  9.180  9.150  9.110  8.690  8.070  7.210  7.090  6.930  6.520  4.650  4.360  4.550  4.550  4.500  4.200 2222222222222222 5555155555555555
 20070704 1200   9.270  9.250  9.220  9.180  8.730  8.160  7.340  7.240  7.050  6.510  4.660  4.430  4.600  4.480  4.430  4.180 2222222222222222 5555155555555555
 20070705 1200   9.200  9.200  9.190  9.180  8.980  8.290  7.420  7.280  7.070  6.480  4.730  4.430  4.600  4.500  4.400  4.160 2222222222222222 5555155555555555
 20070706 1200   9.030  9.020  9.010  9.010  9.010  8.900  7.380  7.240  7.060  6.470  4.690  4.510  4.570  4.520  4.240  4.140 2222222222222222 5555155555555555
 20070707 1200   9.060  9.050  9.040  9.030  9.010  8.840  7.390  7.250  7.020  6.440  4.570  4.380  4.520  4.520  4.260  4.110 2222222222222222 5555155555555555
 20070708 1200   9.250  9.230  9.170  9.130  9.020  8.840  7.400  7.230  7.000  6.490  4.520  4.340  4.500  4.510  4.280  4.110 2222222222222222 5555155555555555
 20070709 1200   9.010  9.000  9.000  9.000  8.990  8.970  7.970  7.650  7.230  6.460  4.630  4.300  4.510  4.520  4.290  4.100 2222222222222222 5555155555555555
 20070710 1200   8.910  8.910  8.900  8.900  8.900  8.900  8.200  7.790  7.280  6.520  4.600  4.290  4.520  4.500  4.330  4.110 2222222222222222 5555155555555555
 20070711 1200   9.010  8.990  8.970  8.960  8.940  8.900  8.300  8.080  7.670  6.700  4.660  4.320  4.580  4.500  4.330  4.100 2222222222222222 5555155555555555
 20070712 1200   9.130  9.100  9.090  9.090  9.080  9.010  8.500  8.270  7.860  6.810  4.720  4.460  4.570  4.490  4.330  4.100 2222222222222222 5555155555555555
 20070713 1200   9.350  9.320  9.260  9.220  9.140  8.990  8.490  8.300  7.960  6.840  4.740  4.490  4.600  4.460  4.310  4.110 2222222222222222 5555155555555555
 20070714 1200   9.330  9.320  9.310  9.300  9.290  9.170  8.600  8.380  7.970  6.960  4.740  4.500  4.580  4.440  4.280  4.110 2222222222222222 5555155555555555
 20070715 1200   9.510  9.500  9.490  9.480  9.420  9.150  8.610  8.420  8.060  7.040  4.760  4.500  4.550  4.450  4.260  4.100 2222222222222222 5555155555555555
 20070716 1200   9.600  9.590  9.580  9.570  9.400  9.090  8.640  8.440  8.040  6.960  4.700  4.430  4.530  4.420  4.230  4.100 2222222222222222 5555155555555555
 20070717 1200   9.670  9.650  9.640  9.640  9.580  9.200  8.600  8.420  8.020  6.880  4.670  4.320  4.520  4.370  4.200  4.100 2222222222222222 5555155555555555
 20070718 1200   9.810  9.760  9.730  9.720  9.690  9.430  8.640  8.500  8.120  6.940  4.600  4.240  4.500  4.400  4.200  4.100 2222222222222222 5555155555555555
 20070719 1200   9.860  9.850  9.840  9.830  9.770  9.570  8.580  8.380  7.980  6.900  4.600  4.230  4.460  4.420  4.170  4.120 2222222222222222 5555155555555555
 20070720 1200   9.970  9.960  9.950  9.940  9.860  9.660  8.750  8.550  8.150  6.840  4.590  4.270  4.460  4.460  4.190  4.110 2222222222222222 5555155555555555
 20070721 1200  10.120 10.080 10.020  9.990  9.880  9.650  8.610  8.330  7.880  6.820  4.610  4.260  4.470  4.450  4.170  4.120 2222222222222222 5555155555555555
 20070722 1200  10.360 10.330 10.240 10.200 10.000  9.750  8.680  8.320  7.890  6.850  4.660  4.280  4.470  4.430  4.160  4.130 2222222222222222 5555155555555555
 20070723 1200  10.380 10.360 10.330 10.300 10.070  9.790  8.720  8.450  7.980  6.870  4.710  4.400  4.480  4.420  4.160  4.140 2222222222222222 5555155555555555
 20070724 1200  10.360 10.350 10.350 10.340 10.170  9.870  8.670  8.450  8.100  6.830  4.860  4.560  4.470  4.370  4.160  4.100 2222222222222222 5555155555555555
 20070725 1200  10.350 10.350 10.350 10.350 10.310 10.090  8.650  8.410  8.040  6.940  4.760  4.490  4.480  4.370  4.160  4.100 2222222222222222 5555155555555555
 20070726 1200  10.340 10.330 10.330 10.330 10.330 10.300  8.660  8.310  7.870  6.730  4.740  4.460  4.520  4.370  4.160  4.120 2222222222222222 5555155555555555
 20070727 1200  10.220 10.220 10.220 10.220 10.210 10.090  8.840  8.500  7.910  6.730  4.710  4.470  4.530  4.380  4.150  4.120 2222222222222222 5555155555555555
 20070728 1200  10.220 10.210 10.210 10.210 10.210 10.060  8.870  8.500  7.960  6.540  4.760  4.470  4.540  4.440  4.150  4.100 2222222222222222 5555155555555555
 20070729 1200  10.230 10.220 10.220 10.220 10.220 10.210  9.080  8.700  8.060  6.710  4.760  4.500  4.520  4.440  4.120  4.100 2222222222222222 5555155555555555
 20070730 1200  10.370 10.350 10.340 10.330 10.270 10.220  9.030  8.580  7.870  6.620  4.720  4.480  4.510  4.450  4.160  4.080 2222222222222222 5555155555555555
 20070731 1200  10.500 10.480 10.450 10.430 10.350 10.250  9.120  8.710  7.990  6.730  4.730  4.460  4.490  4.400  4.200  4.080 2222222222222222 5555155555555555
 20070801 1200  10.640 10.640 10.630 10.630 10.580 10.370  9.100  8.690  8.050  6.700  4.720  4.480  4.480  4.410  4.200  4.090 2222222222222222 5555155555555555
 20070802 1200  10.760 10.740 10.730 10.730 10.720 10.600  9.220  8.700  7.960  6.760  4.710  4.480  4.480  4.400  4.200  4.090 2222222222222222 5555155555555555
 20070803 1200  10.860 10.840 10.800 10.780 10.720 10.610  9.270  8.880  8.200  6.810  4.700  4.470  4.480  4.400  4.190  4.100 2222222222222222 5555155555555555
 20070804 1200  10.820 10.810 10.810 10.810 10.800 10.710  9.110  8.730  8.130  6.770  4.670  4.440  4.470  4.410  4.170  4.110 2222222222222222 5555155555555555
 20070805 1200  10.910 10.870 10.850 10.850 10.840 10.800  9.060  8.660  8.070  6.690  4.660  4.470  4.480  4.400  4.190  4.100 2222222222222222 5555155555555555
 20070806 1200  11.160 11.140 11.080 11.020 10.890 10.790  9.140  8.760  8.140  6.770  4.670  4.440  4.490  4.390  4.200  4.100 2222222222222222 5555155555555555
 20070807 1200  11.270 -9.999 11.260 11.250 11.080 10.790  9.390  9.080  8.470  6.930  4.670  4.440  4.490  4.400  4.180  4.090 2522222222222222 5055155555555555
 20070808 1200  11.400 11.390 11.390 11.390 11.340 10.920  9.240  8.980  8.530  7.000  4.670  4.450  4.510  4.410  4.170  4.090 2122222222222222 5155155555555555
 20070809 1200  11.530 11.520 11.510 11.500 11.490 11.150  9.220  8.920  8.410  7.000  4.710  4.530  4.510  4.420  4.180  4.090 2122222222222222 5155155555555555
 20070810 1200  11.770 11.750 11.710 11.660 11.560 11.260  9.300  8.940  8.390  7.070  4.730  4.610  4.520  4.430  4.160  4.100 2122222222222222 5155155555555555
 20070811 1200  11.600 11.580 11.570 11.570 11.570 11.470  9.370  8.910  8.220  6.860  4.860  4.650  4.530  4.430  4.170  4.110 2122222222222222 5155155555555555
 20070812 1200  11.780 11.660 11.590 11.580 11.560 11.460  9.370  8.960  8.310  6.940  4.780  4.670  4.530  4.450  4.160  4.110 2144224244444444 5155155555555555
 20070813 1200  11.940 11.910 11.710 11.620 11.550 11.440  9.380  9.050  8.480  6.970  4.820  4.640  4.530  4.440  4.160  4.110 2122222222222222 5155155555555555
 20070814 1200  11.970 11.890 11.870 11.820 11.580 11.450  9.500  9.150  8.600  7.050  4.830  4.630  4.540  4.420  4.160  4.100 2144224244444444 5155155555555555
 20070815 1200  12.300 12.060 11.910 11.870 11.610 11.480  9.450  9.120  8.540  7.050  4.840  4.630  4.540  4.440  4.160  4.100 2122222222222222 5155155555555555
 20070816 1200  12.200 12.160 12.090 12.050 11.690 11.460  9.620  9.200  8.580  7.080  4.860  4.670  4.540  4.430  4.160  4.100 2122222222222222 5155155555555555
 20070817 1200  12.300 12.280 12.220 12.130 11.710 11.480  9.620  9.220  8.570  7.090  4.890  4.680  4.540  4.430  4.150  4.110 2122222222222222 5155155555555555
 20070818 1200  12.010 12.000 12.000 12.000 11.960 11.670  9.730  9.290  8.590  7.110  4.740  4.650  4.530  4.420  4.190  4.110 2122222222222222 5155155555555555
 20070819 1200  11.940 11.930 11.920 11.920 11.920 11.820  9.620  9.170  8.480  7.010  4.770  4.650  4.540  4.410  4.180  4.100 2122222222222222 5155155555555555
 20070820 1200  12.120 12.110 12.090 12.080 12.000 11.860  9.600  9.250  8.730  7.080  4.820  4.650  4.540  4.420  4.170  4.100 2122222222222222 5155155555555555
 20070821 1200  12.280 12.270 12.220 12.170 12.080 11.900  9.580  9.170  8.440  6.950  4.710  4.590  4.540  4.410  4.170  4.110 2222222222222222 5555155555555555
 20070822 1200  12.360 12.350 12.340 12.340 12.270 11.970  9.560  9.210  8.510  6.950  4.650  4.540  4.550  4.390  4.170  4.110 2222222222222222 5555155555555555
 20070823 1200  12.370 12.370 12.360 12.360 12.330 12.100  9.490  9.070  8.410  7.030  4.690  4.600  4.530  4.400  4.170  4.110 2222222222222222 5555155555555555
 20070824 1200  12.400 12.400 12.400 12.390 12.380 12.220  9.580  9.180  8.420  6.930  4.670  4.580  4.560  4.380  4.190  4.110 2222222222222222 5555155555555555
 20070825 1200  12.490 12.490 12.490 12.480 12.490 12.390  9.570  9.170  8.530  6.990  4.660  4.580  4.560  4.390  4.170  4.120 2222222222222222 5555155555555555
 20070826 1200  12.500 12.490 12.490 12.490 12.490 12.360  9.460  9.080  8.530  6.970  4.710  4.590  4.550  4.400  4.200  4.140 2222222222222222 5555155555555555
 20070827 1200  12.530 12.510 12.500 12.500 12.500 12.360  9.430  8.980  8.260  6.920  4.910  4.640  4.550  4.460  4.190  4.120 2222222222222222 5555155555555555
 20070828 1200  12.570 12.570 12.560 12.550 12.540 12.450  9.430  8.970  8.260  6.940  4.860  4.650  4.530  4.450  4.190  4.110 2222222222222222 5555155555555555
 20070829 1200  12.560 12.560 12.560 12.560 12.560 12.440  9.230  8.760  8.150  6.900  4.780  4.610  4.540  4.460  4.180  4.120 2222222222222222 5555155555555555
 20070830 1200  12.630 12.630 12.620 12.620 12.620 12.480  9.250  8.730  8.000  6.760  4.750  4.630  4.540  4.470  4.170  4.130 2222222222222222 5555155555555555
 20070831 1200  12.730 12.720 12.720 12.720 12.680 12.570  9.070  8.550  7.890  6.700  4.700  4.620  4.550  4.440  4.170  4.140 2222222222222222 5555155555555555
 20070901 1200  12.820 12.770 12.760 12.750 12.690 12.590  9.110  8.570  7.890  6.670  4.710  4.720  4.630  4.450  4.150  4.170 2222222222222222 5555155555555555
 20070902 1200  12.930 12.830 12.790 12.780 12.730 12.590  9.380  8.820  7.970  6.630  4.730  4.760  4.750  4.470  4.150  4.180 2222222222222222 5555155555555555
 20070903 1200  12.960 12.950 12.920 12.900 12.800 12.600  9.580  9.020  8.140  6.680  4.740  4.680  4.760  4.490  4.150  4.180 2222222222222222 5555155555555555
 20070904 1200  12.780 12.780 12.780 12.780 12.770 12.680  9.590  9.020  8.230  6.730  4.750  4.660  4.740  4.490  4.160  4.160 2222222222222222 5555155555555555
 20070905 1200  12.680 12.670 12.670 12.660 12.670 12.650  9.600  9.000  8.300  6.830  4.720  4.560  4.740  4.520  4.170  4.160 2222222222222222 5555155555555555
 20070906 1200  12.840 12.810 12.790 12.770 12.720 12.690  9.430  8.840  8.160  6.790  4.690  4.550  4.730  4.560  4.220  4.160 2222222222222222 5555155555555555
 20070907 1200  12.880 12.800 12.780 12.770 12.760 12.700  9.480  8.890  8.120  6.740  4.660  4.580  4.730  4.570  4.270  4.150 2222222222222222 5555155555555555
 20070908 1200  12.850 12.840 12.840 12.840 12.830 12.760  9.440  8.840  8.020  6.760  4.660  4.630  4.640  4.570  4.280  4.160 2222222222222222 5555155555555555
 20070909 1200  12.930 12.930 12.920 12.920 12.900 12.780  9.520  8.920  8.110  6.800  4.690  4.560  4.590  4.580  4.280  4.160 2222222222222222 5555155555555555
 20070910 1200  13.010 13.010 13.000 13.000 12.990 12.720  9.470  8.980  8.250  6.780  4.740  4.500  4.630  4.580  4.290  4.160 2222222222222222 5555155555555555
 20070911 1200  13.060 13.040 13.040 13.040 13.020 12.980  9.380  8.720  7.870  6.680  4.780  4.540  4.660  4.580  4.290  4.160 2222222222222222 5555155555555555
 20070912 1200  13.160 13.140 13.100 13.090 13.060 12.960  9.780  9.010  7.980  6.570  4.710  4.570  4.660  4.570  4.290  4.160 2222222222222222 5555155555555555
 20070913 1200  13.220 13.210 13.210 13.200 13.170 13.020  9.850  9.270  8.360  6.600  4.630  4.600  4.650  4.570  4.290  4.140 2222222222222222 5555155555555555
 20070914 1200  13.150 13.150 13.140 13.140 13.140 13.030 10.010  9.210  8.200  6.520  4.610  4.570  4.620  4.560  4.290  4.140 2222222222222222 5555155555555555
 20070915 1200  12.870 12.870 12.870 12.870 12.870 12.860 10.720  9.770  8.460  6.500  4.640  4.580  4.640  4.570  4.280  4.120 2222222222222222 5555155555555555
 20070916 1200  12.830 12.830 12.830 12.830 12.830 12.820 11.030  9.980  8.590  6.590  4.620  4.560  4.550  4.570  4.270  4.120 2222222222222222 5555155555555555
 20070917 1200  12.900 12.870 12.860 12.860 12.830 12.800 11.060 10.090  8.770  6.690  4.640  4.590  4.460  4.590  4.270  4.130 2222222222222222 5555155555555555
 20070918 1200  13.070 13.030 12.940 12.910 12.870 12.830 11.220 10.200  8.720  6.590  4.690  4.480  4.430  4.600  4.280  4.120 2444224244444444 5555155555555555
 20070919 1200  13.020 13.010 12.990 12.980 12.940 12.900 11.310 10.400  8.970  6.690  4.700  4.480  4.430  4.590  4.280  4.140 2222222222222222 5555155555555555
 20070920 1200  12.990 12.990 12.990 12.990 12.990 12.980 11.230 10.330  8.860  6.600  4.690  4.440  4.410  4.600  4.270  4.110 2222222222222222 5555155555555555
 20070921 1200  12.920 12.910 12.910 12.910 12.910 12.910 12.070 11.080  9.240  6.510  4.610  4.430  4.400  4.600  4.300  4.110 2222222222222222 5555155555555555
 20070922 1200  12.830 12.830 12.830 12.830 12.830 12.830 12.240 11.440  9.590  6.570  4.600  4.420  4.390  4.600  4.320  4.110 2222222222222222 5555155555555555
 20070923 1200  12.860 12.850 12.850 12.850 12.850 12.840 12.230 11.410  9.800  6.740  4.620  4.400  4.380  4.600  4.310  4.110 2222222222222222 5555155555555555
 20070924 1200  12.810 12.810 12.810 12.810 12.810 12.810 12.460 11.900 10.270  6.700  4.600  4.400  4.370  4.570  4.340  4.110 2222222222222222 5555155555555555
 20070925 1200  12.840 12.830 12.830 12.830 12.830 12.830 12.330 11.770 10.430  6.770  4.580  4.400  4.380  4.580  4.330  4.110 2222222222222222 5555155555555555
 20070926 1200  12.840 12.840 12.840 12.840 12.840 12.840 12.330 11.900 10.380  6.880  4.590  4.390  4.380  4.570  4.370  4.110 2222222222222222 5555155555555555
 20070927 1200  12.810 12.810 12.810 12.810 12.810 12.810 12.740 12.470 11.140  6.620  4.590  4.390  4.390  4.570  4.380  4.110 2222222222222222 5555155555555555
 20070928 1200  12.760 12.760 12.760 12.760 12.760 12.760 12.240 -9.999 10.630  7.080  4.600  4.390  4.390  4.580  4.380  4.110 2222222022222222 5555155055555555
 20070929 1200  12.720 12.720 12.710 12.720 12.720 12.720 12.510 -9.999 11.160  6.810  4.570  4.400  4.380  4.600  4.370  4.110 2222222022222222 5555155055555555
 20070930 1200  12.530 12.520 12.520 12.530 12.530 12.530 12.510 -9.999 11.440  6.980  4.580  4.410  4.400  4.590  4.360  4.120 2222222022222222 5555155055555555
 20071001 1200  12.370 12.370 12.370 12.370 12.370 12.370 12.250 -9.999 11.200  7.430  4.590  4.410  4.400  4.580  4.370  4.120 2222222022222222 5555155055555555
 20071002 1200  12.170 12.170 12.170 12.170 12.170 12.170 12.160 -9.999 11.960  7.210  4.610  4.430  4.400  4.540  4.380  4.130 2222222022222222 5555155055555555
 20071003 1200  11.900 11.900 11.900 11.900 11.900 11.900 11.870 -9.999 11.190  9.050  4.630  4.450  4.410  4.530  4.370  4.120 2222222022222222 5555155055555555
 20071004 1200  11.690 11.690 11.690 11.690 11.690 11.690 11.690 -9.999 11.560  9.120  4.610  4.420  4.410  4.530  4.360  4.120 2222222022222222 5555155055555555
 20071005 1200  11.660 11.660 11.660 11.660 11.660 11.650 11.640 -9.999 11.540  9.360  4.590  4.440  4.410  4.540  4.340  4.130 2222222022222222 5555155055555555
 20071006 1200  11.670 11.680 11.680 11.680 11.680 11.680 11.650 -9.999 11.630  9.290  4.600  4.430  4.410  4.530  4.360  4.120 2222222022222222 5555155055555555
 20071007 1200  11.530 11.530 11.530 11.540 11.540 11.540 11.530 -9.999 11.530 10.510  4.660  4.430  4.440  4.580  4.380  4.120 2222222022222222 5555155055555555
 20071008 1200  11.370 11.370 11.370 11.380 11.380 11.380 11.370 -9.999 11.370 10.050  4.650  4.440  4.450  4.580  4.380  4.120 2222222022222222 5555155055555555
 20071009 1200  11.190 11.190 11.190 11.190 11.190 11.190 11.190 -9.999 11.190  9.970  4.640  4.470  4.470  4.580  4.420  4.120 2222222022222222 5555155055555555
 20071010 1200  11.090 11.080 11.080 11.080 11.080 11.080 11.070 -9.999 11.010 10.080  4.620  4.430  4.470  4.590  4.420  4.120 2222222022222222 5555155055555555
 20071011 1200  11.090 11.080 11.070 11.070 11.060 11.050 11.030 -9.999 11.030 10.360  4.640  4.440  4.470  4.590  4.420  4.120 2222222022222222 5555155055555555
 20071012 1200  11.170 11.160 11.160 11.160 11.170 11.150 11.110 -9.999 11.080 10.180  4.690  4.470  4.460  4.610  4.370  4.150 2222222022222222 5555155055555555
 20071013 1200  11.120 11.120 11.120 11.120 11.120 11.120 11.110 -9.999 11.100 10.030  4.720  4.450  4.490  4.610  4.350  4.140 2222222022222222 5555155055555555
 20071014 1200  11.080 11.070 11.070 11.070 11.070 11.070 11.050 -9.999 11.050 10.410  4.710  4.440  4.510  4.600  4.340  4.150 2222222022222222 5555155055555555
 20071015 1200  10.960 10.960 10.960 10.960 10.960 10.960 10.950 -9.999 10.940  9.630  4.700  4.470  4.550  4.580  4.320  4.160 2222222022222222 5555155055555555
 20071016 1200  10.740 10.740 10.740 10.740 10.740 10.740 10.740 -9.999 10.740 10.370  4.650  4.500  4.620  4.540  4.300  4.160 2222222022222222 5555155055555555
 20071017 1200  10.220 10.220 10.220 10.220 10.220 10.220 10.210 -9.999 10.210  9.850  4.620  4.480  4.580  4.550  4.320  4.150 2222222022222222 5555155055555555
 20071018 1200  10.190 10.190 10.190 10.190 10.200 10.190 10.180 -9.999 10.180  9.930  4.640  4.490  4.540  4.600  4.340  4.140 2222222022222222 5555155055555555
 20071019 1200  10.110 10.110 10.110 10.110 10.110 10.120 10.100 -9.999 10.100  9.700  4.640  4.480  4.530  4.600  4.350  4.130 2222222022222222 5555155055555555
 20071020 1200   9.750  9.750  9.750  9.750  9.760  9.760  9.750 -9.999  9.760  9.630  4.600  4.460  4.550  4.580  4.300  4.150 2222222022222222 5555155055555555
 20071021 1200   9.660  9.660  9.660  9.660  9.660  9.660  9.660 -9.999  9.660  9.550  4.620  4.470  4.540  4.590  4.280  4.140 2222222022222222 5555155055555555
 20071022 1200   9.620  9.620  9.620  9.620  9.620  9.620  9.620 -9.999  9.620  9.580  4.590  4.530  4.590  4.520  4.250  4.160 2222222022222222 5555155055555555
